duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,actor_1_name,num_voted_users,actor_3_name,num_user_for_reviews,content_rating,actor_2_facebook_likes,movie_facebook_likes,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Sport,Thriller,War,Western,imdb_score
91.0,110.0,14.0,2310,46.0,25043962.0,617,7888,1423,55.0,9,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"[4, 6)"
102.0,57.0,78.0,2587,331.0,25043962.0,1106,23756,2034,48.0,5,93.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"[6, 8)"
92.0,46.0,141.0,722,570.0,25043962.0,394,10056,1092,82.0,13,337.0,639,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"[6, 8)"
87.0,65.0,686.0,385,866.0,25043962.0,660,10734,2828,80.0,9,738.0,887,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
80.0,799.0,854.0,1303,3000.0,25043962.0,63,4322,1477,47.0,9,2000.0,419,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[4, 6)"
90.0,0.0,483.0,2021,695.0,25043962.0,653,215,1707,2.0,7,617.0,38,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[4, 6)"
105.0,0.0,394.0,856,745.0,37440.0,166,12672,725,60.0,9,508.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[6, 8)"
67.0,0.0,388.0,554,979.0,25043962.0,280,83,696,1.0,6,732.0,165,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
95.0,7.0,541.0,1314,989.0,25043962.0,587,1091,524,15.0,6,970.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[4, 6)"
87.0,49.0,601.0,828,708.0,25043962.0,1711,216,2297,3.0,12,699.0,58,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[4, 6)"
94.0,261.0,179.0,1049,12000.0,25043962.0,1316,6964,3043,47.0,9,316.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[4, 6)"
109.0,3.0,126.0,2408,1000.0,25043962.0,729,237,1907,3.0,9,266.0,190,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"[4, 6)"
130.0,0.0,826.0,2305,1000.0,25043962.0,402,15988,1150,153.0,6,849.0,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"[6, 8)"
88.0,0.0,1000.0,981,40000.0,25043962.0,878,849,2276,4.0,7,3000.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,"[4, 6)"
113.0,44.0,4.0,1055,61.0,617228.0,918,6183,2218,27.0,9,12.0,1000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"[6, 8)"
148.0,0.0,263.0,739,3000.0,24475416.0,1486,72443,1262,309.0,9,324.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[8, 10)"
107.0,58.0,537.0,1042,874.0,25043962.0,693,46347,1609,112.0,9,579.0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"[6, 8)"
93.0,0.0,581.0,2482,1000.0,47277326.0,762,138814,2593,1516.0,9,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[4, 6)"
94.0,187.0,427.0,2393,1000.0,1247453.0,1667,11202,869,123.0,9,887.0,750,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
121.0,337.0,41.0,2382,982.0,1729969.0,958,68211,2629,219.0,9,463.0,14000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[6, 8)"
118.0,7.0,339.0,1647,968.0,1705139.0,37,4695,1695,69.0,9,733.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,"[6, 8)"
98.0,16.0,621.0,1366,10000.0,238774.0,1528,9611,2942,70.0,7,838.0,864,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
82.0,0.0,316.0,964,927.0,25043962.0,455,4247,663,11.0,13,833.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[4, 6)"
101.0,365.0,14.0,1630,237.0,8025872.0,161,19234,1487,258.0,14,28.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[4, 6)"
106.0,541.0,372.0,295,773.0,25043962.0,725,13467,1379,106.0,9,476.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"[6, 8)"
90.0,0.0,428.0,1506,33000.0,778565.0,1532,83234,3202,475.0,9,1000.0,30000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[4, 6)"
87.0,20.0,329.0,1397,571.0,25043962.0,1139,1427,435,12.0,9,345.0,491,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[2, 4)"
105.0,11.0,16.0,2372,18000.0,1340891.0,607,18940,1272,182.0,7,66.0,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[6, 8)"
89.0,0.0,413.0,909,584.0,25043962.0,966,436,2882,8.0,9,580.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[4, 6)"
100.0,3.0,9.0,1083,74.0,513836.0,1561,6304,3226,21.0,9,52.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[6, 8)"
97.0,4.0,577.0,774,13000.0,434417.0,494,8867,2879,65.0,5,1000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[4, 6)"
96.0,37.0,542.0,370,801.0,81200000.0,1668,87739,2188,133.0,9,760.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
104.0,116.0,83.0,486,1000.0,25043962.0,214,50125,1863,140.0,9,511.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[4, 6)"
117.0,179.0,239.0,1101,1000.0,52700832.0,1012,107923,2845,197.0,9,398.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[6, 8)"
90.0,143.0,811.0,1351,1000.0,25043962.0,788,71217,3136,228.0,14,901.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
115.0,1000.0,68.0,2166,232.0,25043962.0,1520,13474,1330,115.0,13,169.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
108.0,0.0,346.0,2256,22000.0,13060843.0,1411,149528,4,454.0,9,3000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
109.0,0.0,126.0,1470,3000.0,3798532.0,317,41138,2460,208.0,9,441.0,2000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"[6, 8)"
102.0,0.0,167.0,1719,1000.0,3609278.0,509,573541,1938,1916.0,9,1000.0,38000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[8, 10)"
100.0,9.0,37.0,1165,188.0,25043962.0,367,2756,1023,55.0,0,135.0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"[6, 8)"
115.0,98.0,4.0,1350,341.0,1687311.0,1288,2412,2203,40.0,7,26.0,539,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"[6, 8)"
122.0,0.0,491.0,1301,854.0,25043962.0,816,15175,1626,89.0,9,652.0,1000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,"[6, 8)"
98.0,10.0,402.0,2316,589.0,10429707.0,35,10483,2385,125.0,6,416.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[4, 6)"
133.0,219.0,701.0,1748,15000.0,727883.0,719,580999,1312,2110.0,9,933.0,33000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"[8, 10)"
105.0,5.0,122.0,936,274.0,1391770.0,716,1592,1502,14.0,7,154.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[6, 8)"
122.0,4.0,3.0,855,25.0,713413.0,742,9171,1160,68.0,9,20.0,689,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[6, 8)"
106.0,68.0,391.0,1949,835.0,410241.0,1370,32357,774,199.0,9,601.0,3000,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
98.0,377.0,844.0,2393,1000.0,278821.0,1460,5465,507,37.0,9,887.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
112.0,0.0,38.0,2718,717.0,211667.0,1259,53508,1222,131.0,9,126.0,4000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
99.0,0.0,798.0,1139,26000.0,92191.0,758,29463,697,84.0,9,1000.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"[6, 8)"
110.0,143.0,76.0,176,155.0,49413.0,1637,6919,1619,26.0,9,96.0,528,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[6, 8)"
102.0,3.0,327.0,701,820.0,199652.0,1549,7390,2884,40.0,9,356.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[6, 8)"
109.0,187.0,0.0,197,129.0,181655.0,1343,35464,1966,206.0,9,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
104.0,0.0,329.0,1337,14000.0,108229.0,1068,30836,487,137.0,9,1000.0,7000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,"[4, 6)"
133.0,869.0,425.0,1817,888.0,112000000.0,1577,680041,1937,760.0,9,721.0,32000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[8, 10)"
85.0,358.0,212.0,727,19000.0,25043962.0,951,917,360,4.0,6,570.0,224,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[4, 6)"
87.0,0.0,753.0,698,898.0,25043962.0,1632,12666,286,61.0,6,842.0,629,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[6, 8)"
103.0,249.0,261.0,1831,2000.0,8691.0,1231,4952,1833,32.0,9,298.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[4, 6)"
112.0,63.0,422.0,2141,2000.0,26345.0,649,16445,49,99.0,9,1000.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
89.0,143.0,100.0,1102,1000.0,6940281.0,1447,43135,114,346.0,9,146.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[6, 8)"
124.0,79.0,93.0,853,309.0,188870.0,548,13443,2061,25.0,9,254.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[6, 8)"
101.0,51.0,8.0,2138,446.0,20772796.0,965,34232,2941,346.0,7,20.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
98.0,197.0,578.0,538,755.0,25043962.0,1102,59254,2343,726.0,11,632.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,"[4, 6)"
93.0,23.0,130.0,1783,471.0,2542264.0,756,3407,702,48.0,7,232.0,61,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
104.0,335.0,16.0,72,114.0,1487477.0,1006,47097,3224,310.0,9,28.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"[6, 8)"
112.0,277.0,327.0,1886,1000.0,62549000.0,817,41361,2884,148.0,9,530.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"[6, 8)"
94.0,84.0,95.0,2466,110.0,105500000.0,115,31260,3049,152.0,9,95.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
90.0,0.0,231.0,2379,648.0,101055.0,923,17478,1697,159.0,9,529.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[4, 6)"
96.0,0.0,56.0,734,125.0,25043962.0,915,87978,2713,580.0,13,108.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"[8, 10)"
101.0,0.0,11.0,277,19000.0,44566004.0,1576,321283,470,1848.0,9,13000.0,17000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
93.0,11000.0,629.0,404,11000.0,39200000.0,1839,192940,2826,491.0,6,636.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[8, 10)"
152.0,309.0,132.0,720,232.0,36000000.0,620,9456,634,107.0,5,178.0,625,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[6, 8)"
112.0,395.0,80.0,2072,13000.0,31252964.0,650,71495,1998,522.0,9,595.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[6, 8)"
95.0,9.0,428.0,1059,584.0,131175.0,843,30219,724,200.0,7,430.0,22000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[4, 6)"
111.0,81.0,687.0,2622,12000.0,31968347.0,1316,93894,1648,286.0,9,898.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[6, 8)"
105.0,0.0,116.0,987,597.0,25043962.0,124,9007,765,50.0,6,222.0,661,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[6, 8)"
91.0,357.0,326.0,1020,3000.0,35385560.0,1533,27198,14,131.0,9,465.0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"[4, 6)"
105.0,82.0,69.0,1416,746.0,25043962.0,613,3102,2840,35.0,0,119.0,283,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[6, 8)"
106.0,450.0,712.0,1813,14000.0,20803237.0,905,110616,3201,291.0,9,3000.0,16000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
93.0,0.0,133.0,2082,355.0,13008928.0,1195,73501,1079,333.0,9,151.0,27000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"[6, 8)"
172.0,120.0,145.0,712,773.0,25043962.0,725,165638,1123,301.0,0,742.0,8000,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,"[8, 10)"
109.0,0.0,428.0,772,847.0,10941801.0,1153,12059,230,486.0,13,670.0,2000,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,"[4, 6)"
93.0,8.0,400.0,2419,45000.0,15152879.0,1284,13506,235,68.0,7,541.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"[4, 6)"
165.0,0.0,127.0,1625,230.0,25359200.0,508,266020,1883,836.0,9,193.0,92000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[8, 10)"
96.0,11000.0,405.0,1469,19000.0,10515579.0,1576,66840,1075,248.0,7,427.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[6, 8)"
93.0,69.0,69.0,728,522.0,10097096.0,88,5612,660,38.0,9,231.0,842,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[4, 6)"
82.0,69.0,585.0,1867,939.0,9821335.0,1271,1415,995,10.0,9,706.0,118,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[4, 6)"
101.0,47.0,407.0,2055,658.0,8243880.0,539,28714,2820,215.0,9,636.0,762,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"[6, 8)"
120.0,1000.0,268.0,1468,862.0,25043962.0,1278,12981,2973,121.0,0,403.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"[6, 8)"
81.0,5.0,710.0,1265,49000.0,7825820.0,1497,13086,2677,156.0,9,780.0,576,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"[4, 6)"
82.0,7.0,27.0,2694,584.0,7557877.0,1802,2129,2437,37.0,9,246.0,138,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[4, 6)"
105.0,171.0,143.0,236,382.0,7159147.0,606,120189,1000,308.0,9,273.0,11000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"[6, 8)"
86.0,89.0,511.0,829,986.0,17314483.0,116,14621,1045,48.0,9,713.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[4, 6)"
110.0,675.0,968.0,854,16000.0,6525762.0,678,44339,599,425.0,9,977.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[6, 8)"
127.0,13000.0,148.0,1304,204.0,25043962.0,1515,12677,2475,89.0,3,187.0,414,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[6, 8)"
90.0,0.0,242.0,452,812.0,4613815.0,479,19622,128,58.0,9,466.0,931,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
110.0,99.0,960.0,101,4000.0,4301331.0,1544,78241,1885,177.0,9,975.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
104.0,30.0,296.0,2436,769.0,4046737.0,795,67949,1868,390.0,9,413.0,15000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[6, 8)"
96.0,2.0,0.0,60,960.0,3713002.0,1032,3611,283,62.0,9,12.0,131,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[2, 4)"
110.0,0.0,237.0,2728,721.0,3468572.0,1244,10073,307,78.0,9,246.0,816,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
84.0,378.0,611.0,890,925.0,2892582.0,263,22697,1828,202.0,9,729.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
94.0,24.0,545.0,2614,834.0,2800000.0,699,4377,392,85.0,9,625.0,309,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[4, 6)"
93.0,131.0,90.0,5,497.0,2426851.0,1410,16224,1392,76.0,9,113.0,830,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"[6, 8)"
96.0,101.0,71.0,1632,730.0,1325073.0,967,18762,2263,91.0,9,394.0,708,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
88.0,0.0,939.0,1815,1000.0,25043962.0,98,53342,2885,287.0,9,947.0,16000,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"[6, 8)"
101.0,21.0,161.0,948,420.0,864959.0,1653,20275,2611,151.0,6,291.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
102.0,330.0,0.0,220,48.0,2601847.0,338,22457,2493,69.0,7,0.0,26000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[8, 10)"
87.0,101.0,324.0,839,721.0,800000.0,1219,2308,2583,35.0,9,576.0,550,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[4, 6)"
83.0,19.0,322.0,291,947.0,1429260.0,1218,45293,2608,71.0,7,685.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[6, 8)"
103.0,5.0,842.0,88,1000.0,25043962.0,1447,4091,908,20.0,9,1000.0,987,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[4, 6)"
99.0,60.0,444.0,2192,979.0,562059.0,280,8535,971,113.0,9,665.0,872,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[6, 8)"
106.0,81.0,687.0,2294,2000.0,399793.0,969,2877,1648,70.0,9,811.0,111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[4, 6)"
115.0,227.0,226.0,1570,690.0,25043962.0,1017,29440,797,110.0,5,227.0,12000,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
117.0,234.0,221.0,2610,12000.0,371897.0,1316,36494,2672,118.0,9,1000.0,11000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
99.0,13.0,159.0,569,419.0,302204.0,1399,6705,2517,53.0,6,254.0,167,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[6, 8)"
102.0,212.0,195.0,1521,10000.0,354704.0,1798,2705,1151,38.0,9,633.0,314,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"[4, 6)"
85.0,0.0,209.0,1406,945.0,265107.0,1034,4617,290,93.0,13,774.0,614,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"[6, 8)"
86.0,8.0,428.0,868,759.0,185577.0,350,2133,2051,31.0,9,638.0,182,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
120.0,45.0,69.0,35,623.0,100412.0,657,2112,221,7.0,7,85.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
106.0,0.0,67.0,1326,617.0,58214.0,1324,34224,3228,137.0,9,163.0,10000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[6, 8)"
103.0,272.0,70.0,369,736.0,75078.0,97,1398,2426,26.0,9,450.0,132,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
93.0,12.0,15.0,62,578.0,64359.0,1431,811,2614,26.0,9,29.0,108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[4, 6)"
112.0,105.0,748.0,1914,18000.0,317125.0,1498,23334,275,87.0,9,6000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[6, 8)"
100.0,137.0,476.0,595,4000.0,25043962.0,1544,1555,2355,40.0,9,575.0,98,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[4, 6)"
113.0,58.0,9.0,810,331.0,146402.0,1106,9913,34,38.0,9,27.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
98.0,53.0,65.0,1821,530.0,18469.0,343,34263,2304,141.0,9,238.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"[6, 8)"
92.0,19.0,599.0,1692,18000.0,12836.0,962,1686,1139,28.0,9,759.0,161,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[4, 6)"
106.0,19.0,9.0,512,585.0,20262.0,1810,1738,1469,10.0,13,29.0,278,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
119.0,8.0,2000.0,849,3000.0,25043962.0,602,3297,793,42.0,9,3000.0,798,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
99.0,7.0,641.0,745,762.0,25043962.0,487,22220,2785,97.0,9,706.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[6, 8)"
90.0,165.0,150.0,151,686.0,25043962.0,401,5137,2009,50.0,9,246.0,688,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[6, 8)"
168.0,0.0,69.0,1442,713.0,25043962.0,175,6303,1206,129.0,6,649.0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"[6, 8)"
93.0,55.0,5.0,304,223.0,4063.0,1538,2086,994,20.0,9,11.0,657,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,"[4, 6)"
96.0,177.0,4.0,1700,431.0,25043962.0,765,3753,1317,53.0,8,12.0,279,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"[6, 8)"
93.0,21.0,359.0,2368,763.0,25043962.0,1074,4146,1786,29.0,9,637.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[4, 6)"
84.0,18.0,35.0,1220,399.0,25043962.0,1496,27781,3126,104.0,9,129.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"[6, 8)"
81.0,548.0,104.0,2117,166.0,25043962.0,1009,1561,321,21.0,9,134.0,531,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[4, 6)"
